STATE_CODE_001,STRUCTURE_NUMBER_008,LOCATION_009,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,"coordinates (lat, lon)",ADT,TRUCK_PCT,ADTT,EFFECTIVE_YEAR,AGE,SLF,ADTT_SL,NOTE,Pf_fatigue,AM_years,AE_years,Risk_Level,Risk_Explanation,Street_View_URL
48,130760AA0398005,'0.35 MI NW OF SH 159',1900,30,2012,"29.954561, -96.633536",30,0,0,1992,33,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.954561,-96.633536"
48,130900AA0438001,'0.35 MI S OF US 90',2006,39,2022,"29.678081, -97.425197",39,3,1.17,2006,19,1,1.17,,0,65940.75635,53576.86454,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.678081,-97.425197"
48,130900AA0405001,'0.75 MI N  OF FM 1680',2006,32,2022,"29.639386, -97.214456",32,3,0.96,2006,19,1,0.96,,0,80365.2968,65296.80365,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.639386,-97.214456"
48,130900AA0397001,'0.8 MI E OF FM 2814',2004,55,2022,"29.603408, -97.255417",55,3,1.65,2004,21,0.5,0.825,,0,93515.98174,75981.73516,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.603408,-97.255417"
48,130900AA0394002,'1.5 MI E OF CO RD 397',2004,44,2022,"29.585378, -97.206608",44,3,1.32,2004,21,0.5,0.66,,0,116894.9772,94977.16895,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.585378,-97.206608"
48,102120049506385.00,'2.0 MI E OF US 271',2009,77,2021,"32.437511, -95.099589",77,3,2.31,2009,16,0.5,1.155,,0,66797.12981,54272.66797,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.437511,-95.099589"
48,130900AA0278001,'1.30 MI E  OF IH 10',1997,12,2022,"29.6426, -97.536433",12,3,0.36,1997,28,1,0.36,,0,214307.4581,174124.8097,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.642600,-97.536433"
48,130900AA0266001,'1.15 MI N  OF CR 249',2003,53,2022,"29.636933, -97.635953",53,3,1.59,2003,22,0.5,0.795,,0,97044.88671,78848.97045,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.636933,-97.635953"
48,021840AA0409001,'1.6 MI. SOUTH OF SH 377',1991,168,2024,"32.581597, -97.567047",168,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.581597,-97.567047"
48,130760AA0540001,'2.10 MI NW OF FM 153',1983,30,2012,"30.025978, -97.033594",30,0,0,1983,42,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.025978,-97.033594"
48,130760AA0524001,'0.20 MI N OF OLD PLUM HWY',1986,90,2014,"29.930133, -96.942892",90,0,0,1986,39,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.930133,-96.942892"
48,130760AA0522003,'2.34 MI  W OF BU 71',1991,410,2014,"29.922858, -96.929953",410,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.922858,-96.929953"
48,130760AA0522001,'0.8 MI W OF MAIN ST(PLUM)',1988,70,2014,"29.941717, -96.981106",70,0,0,1988,37,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.941717,-96.981106"
48,130760AA0518001,'0.50 MI S OF SH 71',2016,50,2016,"29.921833, -96.975375",50,0,0,2016,9,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.921833,-96.975375"
48,130760AA0491002,'0.25 MI NW OF NASSAU RD',1999,190,2012,"30.031767, -96.657489",190,0,0,1999,26,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.031767,-96.657489"
48,022490AA0173004,'1.8 MI N OF FM 730',2013,64,2016,"33.417647, -97.519444",64,0,0,2013,12,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.417647,-97.519444"
48,022490AA0173001,'2.4 MI NE OF FM-730',2000,38,2019,"33.363872, -97.531669",38,3,1.14,2000,25,0.5,0.57,,0,135352.0788,109973.564,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.363872,-97.531669"
48,102120AA0113102,'1.3 MI E of US 69',2011,140,2022,"32.171789, -95.297383",140,3,4.2,2011,14,0.5,2.1,,0,36738.4214,29849.96738,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.171789,-95.297383"
48,102120AA0026101,'4.75 MI NE OF FM 850',1999,150,2010,"32.303722, -94.995878",150,0,0,1999,26,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.303722,-94.995878"
48,130900AA0353003,'2.55 MI E OF CR 228',1910,34,2022,"29.508158, -97.313989",34,3,1.02,2019,6,1,1.02,,0,75637.9264,61455.8152,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.508158,-97.313989"
48,130450AA0129001,'1.13 MI W OF FM 1291',2001,40,2016,"29.893069, -96.594903",40,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.893069,-96.594903"
48,130450AA0127002,'2.90 MI N OF FM 109',2000,150,2014,"29.912675, -96.544553",150,0,0,2000,25,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.912675,-96.544553"
48,130450AA0124002,'1.9 MI S OF FM 109',1998,70,2014,"29.854719, -96.525767",70,0,0,1998,27,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.854719,-96.525767"
48,130450AA0124001,'3.69 MI S OF FM 109',1977,70,2014,"29.837358, -96.522619",70,0,0,1977,48,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.837358,-96.522619"
48,130450AA0122001,'1.05 MI E OF PIPER LEAGUE',2009,40,2010,"29.866172, -96.518075",40,1,0.4,2009,16,1,0.4,,0,192876.7123,156712.3288,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.866172,-96.518075"
48,130450AA0106001,'0.98 MI S OF FM 806',2015,350,2012,"29.641506, -96.592342",350,1,3.5,2015,10,0.5,1.75,,0,44086.10568,35819.96086,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.641506,-96.592342"
48,130450AA0103001,'3.88 MI SW OF SH 71',2023,50,2022,"29.607039, -96.543953",50,0,0,2023,2,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.607039,-96.543953"
48,130450AA0058001,'0.25 MI  N INT ALEYTON RD',2017,250,2012,"29.752333, -96.49045",250,1,2.5,2017,8,0.5,1.25,,0,61720.54795,50147.94521,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.752333,-96.490450"
48,130450AA0362001,'0.85 MI W OF CR 201',1930,370,2018,"29.710344, -96.765917",370,0,0,1954,71,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.710344,-96.765917"
48,130450AA0361002,'1.0 MI N OF CR 201',1930,210,2018,"29.732314, -96.751575",210,0,0,1954,71,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.732314,-96.751575"
48,130450AA0347001,'3.15 MI SE OF FM 155',1960,90,2010,"29.616703, -96.73745",90,0,0,1960,65,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.616703,-96.737450"
48,130450AA0339001,'0.60 MI N  OF FM 2434',1951,90,2010,"29.675206, -96.681631",90,0,0,1951,74,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.675206,-96.681631"
48,130760AA0396004,'3.15 MI  N OF SH 237',1990,70,2018,"30.051683, -96.739503",70,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.051683,-96.739503"
48,130450AA0255001,'0.70 MI NORTH OF US 90A',2000,30,2010,"29.522528, -96.626753",30,0,0,2000,25,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.522528,-96.626753"
48,130450AA0248001,'0.79 MI N OF FM 2144',2020,48,2018,"29.643936, -96.820897",48,3,1.44,2020,5,0.5,0.72,,0,107153.7291,87062.40487,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.643936,-96.820897"
48,130450AA0205001,'0.85 MI W OF CR 201',2019,21,2018,"29.73365, -96.700503",21,3,0.63,2019,6,0.5,0.315,,0,244922.8093,198999.7826,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.733650,-96.700503"
48,130450AA0197001,'0.05 MI NE OF FM 102',1960,250,2018,"29.596733, -96.339678",250,0,0,1960,65,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.596733,-96.339678"
48,130450AA0181001,'1.50 MI S  OF FM 949',1970,50,2018,"29.661692, -96.376222",50,0,0,1970,55,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.661692,-96.376222"
48,130450AA0178001,'1.90 MI NW OF FM 1093',1965,40,2018,"29.625789, -96.246903",40,0,0,1965,60,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.625789,-96.246903"
48,130450AA0175002,'4.75 MI E OF SUNDERMAN RD',1960,30,2018,"29.643911, -96.310864",30,0,0,1960,65,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.643911,-96.310864"
48,130450AA0175001,'1.0 MI NE OF SUNDERMAN RD',1960,60,2018,"29.656558, -96.34955",60,1,0.6,1960,65,0.5,0.3,,0,257168.9498,208949.7717,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.656558,-96.349550"
48,022490AA0473001,'1.0 MI. N. OF US 380',2011,190,2015,"33.238336, -97.750283",190,0,0,2011,14,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.238336,-97.750283"
48,081770AA0263001,'0.20 MI N OF FM 1170',1955,34,2020,"32.131281, -100.211567",34,0,0,1955,70,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.131281,-100.211567"
48,081770AA0230003,'1.95 MI SE OF FM 1856',1940,77,2020,"32.405275, -100.302411",77,0,0,1968,57,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.405275,-100.302411"
48,130620AA0408004,'0.18 MI NW OF FM 240',2018,159,2022,"29.071953, -97.492742",159,3,4.77,2018,7,0.5,2.385,,0,32348.29557,26282.99015,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.071953,-97.492742"
48,130620AA0408003,'2.3 MI E OF FM 108',2018,43,2022,"29.09115, -97.531817",43,3,1.29,2018,7,0.5,0.645,,0,119613.465,97185.94032,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.091150,-97.531817"
48,130620AA0188001,'1.10 MI NE OF FM 2656',1930,52,2022,"29.011697, -97.638858",52,3,1.56,2011,14,1,1.56,,0,49455.56726,40182.6484,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.011697,-97.638858"
48,112100AA0422001,'0.4 MI E OF FM2140',1996,106,2023,"31.695028, -94.142003",106,0,0,1996,29,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.695028,-94.142003"
48,112100AA0412001,'2.3 MI S OF FM 139',1993,55,2013,"31.682228, -93.905772",55,0,0,1993,32,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.682228,-93.905772"
48,112100AA0386005,'2.1 MI N OF FM 414',2006,55,2015,"31.855686, -94.035317",55,0,0,2006,19,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.855686,-94.035317"
48,112100AA0339001,'0.6 MI S OF FM 353',1994,55,2013,"31.580728, -93.984761",55,0,0,1994,31,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.580728,-93.984761"
48,091100AA0300001,'0.40 MI N OF FM 1946',1985,60,2016,"32.008397, -96.912894",60,0,0,1985,40,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.008397,-96.912894"
48,091100AA1439001,'1.35 MI SW OF SH 171',2009,139,2020,"32.150814, -97.268611",139,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.150814,-97.268611"
48,091100AA1365001,'0.85 MI SW OF FM 309',2013,15,2009,"32.066867, -97.266919",15,0,0,2013,12,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.066867,-97.266919"
48,091100AA1364001,'0.6 MI NE OF FM 309',2009,34,2020,"32.076339, -97.2457",34,0,0,2009,16,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.076339,-97.245700"
48,112100AA0237001,'1.2 MI W OF END FM 1970',2015,37,2024,"31.894353, -94.480253",37,0,0,2015,10,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.894353,-94.480253"
48,112100AA0232001,'0.5 MI SW FM 2667',1996,63,2023,"31.854128, -94.440311",63,0,0,1996,29,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.854128,-94.440311"
48,130450AA0270002,'1.45 MI E OF FM 532',2020,17,2018,"29.593631, -96.812981",17,3,0.51,2020,5,0.5,0.255,,0,302551.7056,245823.2608,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.593631,-96.812981"
48,082170AA0175001,'2.0 MI W OF FM 610',1970,11,2020,"33.001025, -100.469539",11,3,0.33,1970,55,1,0.33,,0,233789.9543,189954.3379,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.001025,-100.469539"
48,130450AA0140001,'1.15 MI N OF FM 1291',1992,60,2014,"29.914706, -96.577117",60,0,0,1994,31,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.914706,-96.577117"
48,082090AA0211001,'0.4 MI SW OF US 180',2015,28,2020,"32.756475, -99.096339",28,3,0.84,2015,10,1,0.84,,0,91846.05349,74624.91846,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.756475,-99.096339"
48,082090AA0136001,'0.9 MI E OF SH 6',1948,35,2020,"32.638031, -99.213975",35,0,0,1948,77,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.638031,-99.213975"
48,130080AA5167004,'1.4 MI W OF FM 2502',2005,65,2022,"30.060764, -96.531853",65,3,1.95,2005,20,0.5,0.975,,0,79128.90762,64292.23744,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.060764,-96.531853"
48,130450AA0017001,'0.89 MI SW OF FM 1291',2017,101,2018,"29.867928, -96.572239",101,3,3.03,2017,8,0.5,1.515,,0,50924.54451,41376.19241,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.867928,-96.572239"
48,130450AA0163001,'0.75 MI SE OF IH 10',1988,50,2018,"29.724656, -96.371294",50,0,0,1988,37,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.724656,-96.371294"
48,130450AA0161001,'1.8 MI SW OF FM 1093',2009,70,2018,"29.586533, -96.250997",70,0,0,2009,16,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.586533,-96.250997"
48,130450AA0156001,'2.75 MI NW OF IH 10',1996,200,2014,"29.748119, -96.3707",200,0,0,1996,29,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.748119,-96.370700"
48,130450AA0153001,'0.33 MI E OF IH 10',1995,720,2014,"29.718453, -96.475708",720,0,0,1995,30,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.718453,-96.475708"
48,130080AA5549001,'0.15 MI W OF PINEY CRK RD',2010,60,2022,"30.025608, -96.298319",60,3,1.8,2010,15,0.5,0.9,,0,85722.98326,69649.9239,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.025608,-96.298319"
48,130080AA5519001,'0.25 MI N OF FM 1456',2024,60,2022,"30.042131, -96.1858",60,0,0,2024,1,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.042131,-96.185800"
48,081770AA0221001,'0.50 MI W OF IH 20',1938,7,2020,"32.483167, -100.208797",7,0,0,1938,87,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.483167,-100.208797"
48,130450AA0152004,'0.15 MI NW OF FM 949',1995,240,2014,"29.762558, -96.393486",240,0,0,1995,30,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.762558,-96.393486"
48,130450AA0152003,'2.80 MI NW OF FM 949',1995,190,2014,"29.786617, -96.424881",190,0,0,1995,30,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.786617,-96.424881"
48,082170AA0123002,'0.4 MI N OF FM 1835',1960,11,2020,"33.242697, -100.084603",11,3,0.33,1960,65,1,0.33,,0,233789.9543,189954.3379,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.242697,-100.084603"
48,130760AA0200001,'0.95 MI S OF FM 1291',2023,49,2022,"30.134656, -96.799825",49,3,1.47,2023,2,0.5,0.735,,0,104966.9183,85285.6211,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.134656,-96.799825"
48,130760AA0193001,'0.95 MI S OF US 77',2014,20,2012,"30.070211, -96.922208",20,0,0,2014,11,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.070211,-96.922208"
48,130760AA0190002,'1.4 MI E OF US 77',2016,44,2017,"30.050439, -96.894769",44,3,1.32,2016,9,0.5,0.66,,0,116894.9772,94977.16895,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.050439,-96.894769"
48,130760AA0189002,'0.35 MI W OF FM 1383',1990,100,2017,"29.728519, -96.839531",100,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.728519,-96.839531"
48,130760AA0189001,'1.15 MI E OF END FM 615',1900,100,2017,"29.727333, -96.845364",100,0,0,2012,13,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.727333,-96.845364"
48,130620AA0329001,'0.75 MI E OF US 183',1989,25,2022,"29.281369, -97.283808",25,3,0.75,1989,36,0.5,0.375,,0,205735.1598,167159.8174,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.281369,-97.283808"
48,130620AA0302001,'1.75 MI W  OF US 77A',1940,172,2023,"29.274008, -97.210925",172,3,5.16,2023,2,0.5,2.58,,0,29903.36625,24296.48508,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.274008,-97.210925"
48,130620AA0282001,'2.30 M E  OF FM 3157',1947,110,2017,"28.936861, -97.275436",110,0,0,1947,78,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.936861,-97.275436"
48,130760AA0151001,'2.00 MI SE OF US 77',1987,30,2018,"29.837125, -96.883189",30,0,0,1987,38,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.837125,-96.883189"
48,130760AA0151002,'1.85 MI SE OF US 77',2002,30,2018,"29.838442, -96.884869",30,0,0,2002,23,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.838442,-96.884869"
48,130760AA0299001,'1.25 MI W OF FM 1383',2023,45,2022,"29.760997, -96.859203",45,0,0,2023,2,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.760997,-96.859203"
48,130760AA0297001,'0.15 MI SE OF FM 2672',1984,390,2023,"29.693728, -96.927386",390,0,0,1984,41,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.693728,-96.927386"
48,130620AA0408002,'1.15 MI E OF FM 108',2009,45,2022,"29.096281, -97.5511",45,0,0,2009,16,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.096281,-97.551100"
48,130760AA0292001,'1.8 MI NE OF FM 957',1991,20,2012,"29.6563, -96.9613",20,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.656300,-96.961300"
48,130760AA0291002,'1.70 MI S OF FM 3233',2024,49,2022,"29.824492, -96.847372",49,0,0,2024,1,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.824492,-96.847372"
48,130760AA0284002,'0.80 MI E OF FM 1383',1983,80,2016,"29.715833, -96.820319",80,0,0,1983,42,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.715833,-96.820319"
48,130760AA0275002,'0.6 MI N OF IH 10',1988,41,2022,"29.703575, -97.021461",41,0,0,1988,37,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.703575,-97.021461"
48,130760AA0275001,'1.15 MI N OF IH 10',1988,70,2018,"29.711586, -97.021728",70,0,0,1988,37,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.711586,-97.021728"
48,130760AA0126002,'1.4 MI S OF FM 609',1991,60,2018,"29.788283, -96.990717",60,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.788283,-96.990717"
48,130760AA0126001,'0.9 MI W OF FM 956',1990,60,2018,"29.764453, -96.981942",60,0,0,1990,35,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.764453,-96.981942"
48,130760AA0123001,'0.60 MI E OF FM 154',1998,80,2018,"29.769425, -97.091464",80,0,0,1998,27,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.769425,-97.091464"
48,130760AA0122001,'1.00 MI E OF ANCHOR RANCH',1982,20,2018,"29.775681, -97.152406",20,0,0,1982,43,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.775681,-97.152406"
48,130760AA0121001,'2.20 MI S OF FM 2237',1991,40,2018,"29.801903, -97.169711",40,1,0.4,1991,34,1,0.4,,0,192876.7123,156712.3288,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.801903,-97.169711"
48,130760AA0119001,'0.4 MI S OF SH 95',2004,40,2014,"29.883442, -97.193125",40,0,0,2004,21,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.883442,-97.193125"
48,130760AA0110001,'0.5 MI SE OF SH 237',1995,80,2012,"30.110908, -96.662486",80,0,0,1995,30,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.110908,-96.662486"
48,130760AA0247001,'1.10 MI N OF US 90',1999,160,2014,"29.702053, -96.967494",160,0,0,1999,26,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.702053,-96.967494"
48,130760AA0295001,'0.4 MI N OF LAVACA C/L',1982,40,2012,"29.636792, -97.002308",40,0,0,1982,43,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.636792,-97.002308"
48,081770AA0111001,'1.80 MI N OF US 84',1945,11,2020,"32.487694, -100.583758",11,0,0,1945,80,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.487694,-100.583758"
48,81770026401045.00,'1.37 MI N  OF IH 20',1954,2630,2013,"32.469367, -100.405831",2630,0,0,1954,71,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.469367,-100.405831"
48,81770026401043.00,'1.40 MI N  OF IH 20',1954,2180,2013,"32.469953, -100.406217",2180,0,0,1954,71,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.469953,-100.406217"
48,130450AA0164002,'2.40 MI SE OF IH 10',1965,30,2018,"29.705422, -96.366589",30,0,0,1965,60,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.705422,-96.366589"
48,130450AA9008001,'0.02 MI NW of FM 333',2023,52,2017,"29.3944, -96.472256",52,4,2.08,2023,2,0.5,1.04,,0,74183.3509,60273.9726,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.394400,-96.472256"
48,130450AA0617001,'AT JCT OF FISCHER-BULLER',2010,100,2013,"29.915922, -96.577281",100,0,0,2010,15,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.915922,-96.577281"
48,130450AA0454001,'3.45 MI S OF JCT CR 230',1998,50,2013,"29.563242, -96.705611",50,0,0,1998,27,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.563242,-96.705611"
48,130450AA0453001,'5.35 MI S OF CR 163',1990,75,2018,"29.399172, -96.58375",75,0,0,2001,24,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.399172,-96.583750"
48,130450AA0452001,'0.1 MI W OF CR 152',1990,250,2012,"29.646303, -96.601825",250,0,0,1990,35,0.5,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.646303,-96.601825"
48,130760AA0142001,'2.20 MI E OF US 77',1986,40,2018,"29.812217, -96.873583",40,0,0,1986,39,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.812217,-96.873583"
48,130760AA0141002,'0.70 MI  E OF US 77',1983,114,2018,"29.823328, -96.898681",114,0,0,1983,42,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.823328,-96.898681"
48,130760AA0138001,'1.05 MI NW OF FM 609',1991,70,2018,"29.864344, -96.948383",70,0,0,1991,34,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.864344,-96.948383"
48,130760AA0237001,'0.55 MI W OF US 77',1989,40,2018,"29.782097, -96.919636",40,0,0,1989,36,1,0,,0,,,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.782097,-96.919636"
